[control]genre,[control]player_id,[control]game,[output]arousal,[general]input_intensity,[general]input_diversity,[general]activity,[general]score,[general]bot_count,[general]bot_diversity,[general]bot_movement,[general]player_movement,[general]event_intensity,[general]event_diversity,key_press_count,idle_time,player_score,player_kill_count,player_speed_x,player_speed_y,player_speed_z,player_delta_distance,player_delta_rotation,player_health,player_healing,player_damaged,player_shooting,player_reloading,player_projectile_count,player_projectile_distance,reticle_delta_distance,player_crouching,player_sprinting,player_aim_at_enemy,visible_bot_count,bot_speed_x,bot_speed_y,bot_speed_z,bot_delta_distance, bot_delta_rotation ,bot_health,bot_damaged,bot_shooting,bot_projectile_count,bot_projectile_player_distance,bot_aim_at_player,player_death,player_tries_shoot_on_reload,Binary_Arousal_Class,group_id
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.3688725491666667,0.21153846175,0.4166666666666667,0.5916666666666667,0.0,0.2596155840833333,1.0,0.0,0.0060007884166666,0.3055555479166666,0.2916666666666667,0.21153846175,0.4083333333333334,0.0,0.0,0.5154592960833333,0.0,0.4400852245833333,0.0261105147499999,0.0142479088333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0058831219166666,0.0,0.0,0.1458333333333333,0.2596155840833333,0.0,0.0,0.0,0.0,0.0696708333333333,0.62777775,0.0,0.0694444166666666,0.3653595490833333,0.6866509473333333,0.0,0.0,0.0,1.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.4019607844999999,0.3269230770833333,0.7916666666666666,0.775,0.0,0.2384617216666666,1.0,0.0079364930833333,0.0,0.3630952380833332,0.3541666666666667,0.3269230770833333,0.225,0.0,0.0,0.490178581,0.0,0.499971497,0.0,0.0,1.0,0.0,0.0,0.9375,0.3333333333333333,0.109375,0.0769737995,0.0,0.0,0.0,0.0,0.2384617216666666,0.020314526,0.0,0.0167271549166666,0.0079364930833333,0.0513379166666666,0.6095238333333334,0.0,0.0,0.4326331370833333,0.60862930525,0.0,0.0,0.0,1.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.4215686274999999,0.0320512820833333,0.0833333333333333,0.0916666666666666,0.0,0.2532053868333333,1.0,0.0500000000833333,0.0185380765833333,0.0095238095,0.0208333333333333,0.0320512820833333,0.9083333333333332,0.0,0.0,0.490178581,0.0,0.499971497,0.0,0.0350627620833333,1.0,0.0,0.0,0.0,0.0333333333333333,0.0416666666666666,0.090156568,0.01857994425,0.0,0.0,0.2291666666666666,0.2532053868333333,0.0276248724999999,0.0,0.0241155955,0.0500000000833333,0.0519459166666666,0.6266666666666666,0.0,0.0,0.431372549,0.62814576725,0.0,0.0,0.0,1.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.4068627453333333,0.2179487181666667,0.625,0.6083333333333333,0.0,0.235577104,1.0,0.0083333333333333,0.0022613455,0.3392857144166666,0.3333333333333333,0.2179487181666667,0.3916666666666666,0.0,0.0,0.481970188,0.0,0.5027534779999999,0.0,0.0029173040833333,1.0,0.0,0.0,0.3958333333333333,0.7916666666666666,0.0552083333333333,0.20944506875,0.00226645275,0.0,0.0,0.0,0.235577104,0.0135575942499999,0.0,0.0004982560833333,0.0083333333333333,0.0624029166666666,0.6,0.0,0.0,0.4388888234166666,0.6498328523333333,0.0,0.0,0.0,1.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.397058824,0.2179487179166666,0.5,0.5888889166666667,0.0,0.4576926601666666,1.0,0.0,0.0215663255833333,0.31216930975,0.4166666666666667,0.2179487179166666,0.4111110833333333,0.0,0.0,0.4737618298333333,0.0,0.50553546725,0.0202784364166666,0.0374323029166666,1.0,0.0,0.0,0.5972222500000001,0.0,0.0902777916666666,0.1374462879166666,0.0215131225,0.0,0.0,0.0166666666666666,0.4576926601666666,0.0,0.0,0.0,0.0,0.02670025,0.7981481666666667,0.0,0.4953703333333333,0.4136164313333333,0.6507395990833333,0.0,0.0,0.0,1.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.398284314,0.2692307694166666,0.5833333333333334,0.75,0.0,0.3634618180833333,1.0,0.04934130725,0.0146794203333333,0.2584772382499999,0.375,0.2692307694166666,0.25,0.0,0.0,0.7244729133333333,0.0,0.4747727698333333,0.1876694476666666,0.0330317426666666,0.9895833333333334,0.0,0.0666666666666666,0.4666666666666666,0.0,0.0124999999999999,0.0100712589166666,0.0137694359166666,0.0,0.0,0.2611110833333333,0.3634618180833333,0.0110562181666666,0.0,0.0096968111666666,0.04934130725,0.0239028333333333,0.702674,0.0333333333333333,0.3380036666666666,0.27875823525,0.4809485718333333,0.0,0.0,0.0,1.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.3979779410833333,0.4551282053333333,0.6666666666666666,1.0,0.0,0.3000002306666666,1.0,0.0,0.0223680610833333,0.0476190476666666,0.0625,0.4551282053333333,0.0,0.0,0.0,0.6837508542499999,0.0,0.10244073175,0.5232953045000001,0.0294496901666666,0.7239583333333334,0.0,0.15,0.0,0.0,0.0,0.0,0.019788745,0.0,0.0,0.0166666666666666,0.3000002306666666,0.0,0.0,0.0,0.0,0.0016495833333333,1.0,0.0,0.0166666666666666,0.0287581765833333,0.0913185525,0.0,0.0,0.0,1.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.3958333333333333,0.7243589740833333,1.0,1.0,0.1190475833333333,0.4402016849166666,1.0,0.372536632,0.0023583875833333,0.5488126666666666,0.7083333333333334,0.7243589740833333,0.0,0.1190475833333333,0.0833333333333333,0.64026731375,0.0,0.0210432490833333,0.2922038199166666,0.0016248143333333,0.2412202083333333,0.0,0.436508,0.7845238333333334,0.0,0.0761904791666666,0.0931170534999999,0.0008952361666666,0.0,0.0,0.8023809166666666,0.4402016849166666,0.1648507135,0.0969156121666666,0.5018277529166667,0.372536632,0.0108870833333333,0.6785514166666666,0.3179893333333333,0.2984898333333333,0.1919821176666666,0.18154476225,0.18343025,0.0,0.0,1.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.4947916666666667,0.3653846155,0.625,0.55833325,0.5866666666666667,0.01538462725,0.0833333333333333,0.0510109375,0.0029079258333333,0.3865079285,0.3958333333333333,0.3653846155,0.44166675,0.5866666666666667,0.0416666666666666,0.5309455515833333,0.0,0.3379206021666667,0.1104425949166666,0.0031968637499999,0.0020833333333333,0.0333333333333333,0.0,0.8833333333333333,0.3944444166666667,0.0124999999999999,0.0130677424166666,0.00235946125,0.0,0.0,0.0499999999999999,0.01538462725,0.0194954128333333,0.0255681934166666,0.0833333333333333,0.0510109375,0.0003888333333333,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.5738357844166667,0.2692307694166666,0.4166666666666667,0.5944444999999999,0.6,0.0,0.0,0.0,0.001134712,0.571428571,0.5,0.2692307694166666,0.4055555,0.6,0.0,0.6103407559166666,0.0,0.2685007075,0.1715577129166666,0.0003692715833333,0.1365327083333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0002751071666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.3797385620833333,0.2179487179166666,0.25,0.34722225,0.6,0.0,0.0,0.0,0.0155653545,0.571428571,0.5,0.2179487179166666,0.6527777499999999,0.6,0.0,0.340546575,0.0,0.4138732094166666,0.11212161575,0.0340596076666666,0.3185763541666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0150370386666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.03308823525,0.4102564105833333,0.5,1.0,0.6,0.0,0.0,0.0,0.0134210976666666,0.571428571,0.5,0.4102564105833333,0.0,0.6,0.0,0.59812601675,0.0,0.9427448109166666,0.2503852451666666,0.03264400875,0.6951388541666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0121930915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.0243212669230769,0.408284024076923,0.5769230769230769,1.0,0.6,0.0390532844615384,0.2307692307692307,0.0,0.0227319618461538,0.571428571,0.5,0.408284024076923,0.0,0.6,0.0,0.5162252496153846,0.0,0.9298297184615384,0.3270072687692308,0.0475399881538461,0.89455125,1.0,0.0,1.0,0.0,0.0,0.0,0.0211399182307692,0.0,0.0,0.0,0.0390532844615384,0.0,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.1280080213636363,0.3146853149999999,0.6363636363636364,0.709091,0.6787878181818182,0.1398602332727272,0.7272727272727273,0.0940320075454545,0.0048994589090909,0.3393939480909091,0.4090909090909091,0.3146853149999999,0.290909,0.6787878181818182,0.0909090909090909,0.4040503797272727,0.0,0.6052848565454545,0.0884667437272727,0.0073116745454545,1.0,0.2272727272727272,0.0,0.7363635454545455,0.0,0.2496212045454545,0.1058199785454545,0.0044659321818181,0.0,0.0,0.4363635454545454,0.1398602332727272,0.1904364749090909,0.0,0.1724870226363636,0.0940320075454545,0.0025862727272727,0.4993939090909091,0.1333334545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.2417279411666666,0.3589743593333332,0.5,0.9,0.8000000000000002,0.0,0.0,0.0,0.0129492175833333,0.0,0.0,0.3589743593333332,0.1,0.8000000000000002,0.0,0.2888641905,0.0,0.8410379819166667,0.2971127889166666,0.0309453111666666,1.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0161647780833333,0.0114853153333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.125,0.3269230771666666,0.4583333333333333,0.7999999999999999,0.8000000000000002,0.0,0.0,0.0,0.0095697960833333,0.0,0.0,0.3269230771666666,0.1999999999999999,0.8000000000000002,0.0,0.3705948336666667,0.0,0.22347939725,0.2330802777499999,0.0275479583333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084200587499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.125,0.076923077,0.2083333333333333,0.1805555833333333,0.8000000000000002,0.0951923808333333,0.5,0.0,0.0227766020833333,0.0,0.0,0.076923077,0.8194444166666667,0.8000000000000002,0.0,0.4401092924166667,0.0,0.4528717559999999,0.0847256733333333,0.0370076295833333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224022516666666,0.0,0.0,0.0,0.0951923808333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.125,0.0512820513333333,0.125,0.1194444166666666,0.8000000000000002,0.230769408,1.0,0.0,0.0133702879166666,0.02936509525,0.0625,0.0512820513333333,0.8805555833333334,0.8000000000000002,0.0,0.490178581,0.0,0.499971497,0.0,0.0322623978333333,1.0,0.0,0.0,0.1027778333333333,0.0,0.0305555625,0.0271105809999999,0.0134004841666666,0.0,0.0,0.2416666666666666,0.230769408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.125,0.1025641026666666,0.25,0.2444444166666667,0.8000000000000002,0.230769408,1.0,0.0,0.0,0.36706347625,0.3541666666666667,0.1025641026666666,0.7555555833333334,0.8000000000000002,0.0,0.490178581,0.0,0.499971497,0.0,0.0,1.0,0.0,0.0,0.9375,0.3472221666666666,0.017361125,0.0416697288333333,0.0,0.0,0.0,0.0,0.230769408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.3844975490833333,0.1089743590833333,0.25,0.2361110833333333,0.9111110833333336,0.1025641749166666,0.5,0.0,0.0076653663333333,0.0753968095833333,0.1458333333333333,0.1089743590833333,0.7638889166666667,0.9111110833333336,0.0416666666666666,0.490178581,0.0,0.499971497,0.0,0.0201264268333333,1.0,0.0,0.0,0.2222221666666667,0.0,0.1284722291666666,0.1150806198333333,0.0076826784166666,0.0,0.0,0.25,0.1025641749166666,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.4949095025384615,0.1656804735384615,0.2307692307692307,0.3846153846153846,1.0,0.0,0.0,0.0,0.0092885938461538,0.0,0.0,0.1656804735384615,0.6153846153846154,1.0,0.0,0.4619004459999999,0.0,0.3107346733846153,0.1255194243076923,0.0156004689999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008678771076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Shooter,70432028-81AF-D67A-251E-D2F807AB93CF,Heist!,0.7095588235454545,0.041958042,0.0909090909090909,0.0969697272727272,1.0,0.2013987560909091,0.9090909090909092,0.0305640151818181,0.0102082197272727,0.0528138441818181,0.0681818181818181,0.041958042,0.9030302727272728,1.0,0.0,0.490178581,0.0,0.499971497,0.0,0.0334966578181818,1.0,0.0,0.0,0.1121211818181818,0.0,0.009090909090909,0.0151008311818181,0.0102312747272727,0.0,0.0,0.0909090909090909,0.2013987560909091,0.0475396163636363,0.0,0.0331566789090909,0.0305640151818181,0.0020556363636363,0.8654545454545454,0.0727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Shooter,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,0.3185358255,0.00675675675,0.0166666666666666,0.0357142499999999,0.0,0.2760415114166667,1.0,0.008319827,0.0080409850833333,0.0,0.0,0.00675675675,0.96428575,0.0,0.0,0.500281161,1.0,0.49973588,0.0,0.0024202356666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081726989166666,0.0,0.0,0.0,0.2760415114166667,0.0085940326666666,0.0014117416666666,0.0042400331666666,0.008319827,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,0.2943925234166666,0.0225225226666666,0.0833333333333333,0.176816225,0.0,0.3888884374166667,1.0,0.1206505830833333,0.0100657705833333,0.0209156331666666,0.0277777778333333,0.0225225226666666,0.823183775,0.0,0.0,0.5004327643333333,1.0,0.4823510916666667,0.0287433106666666,0.0004389685833333,1.0,0.0,0.0,0.1153845833333333,0.0,0.009496669,0.0152296238333333,0.0087895281666666,0.0,0.0,0.0208333333333333,0.3888884374166667,0.1382219191666666,0.0,0.0378354601666666,0.1206505830833333,0.0044378333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shooter,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,0.2897196260833333,0.2815315316666666,0.5666666666666667,1.0,0.01,0.3039639593333333,0.75,0.0920994550833333,0.0395988014166666,0.1536835343333333,0.2638888889166667,0.2815315316666666,0.0,0.01,0.0833333333333333,0.57213986225,1.0,0.3990103483333333,0.4731162815833333,0.0049675504166666,1.0,0.0,0.0,0.2064392583333333,0.1025640833333333,0.3363764583333333,0.3932368321666666,0.01652649375,0.0,0.0,0.602823175,0.3039639593333333,0.0214408049166666,9.295408333333332e-05,0.01583788675,0.0920994550833333,0.0008914999999999,0.55213675,0.054487041,0.4009971666666667,0.3472405314166666,0.4416804355833333,0.0,0.0,0.0,0.0,0.0
Shooter,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,0.4338006228333333,0.6069819820833333,0.6,1.0,0.24,0.0,0.0,0.0,0.1954884385833333,0.24945450125,0.25,0.6069819820833333,0.0,0.24,0.0,0.6498349635833333,1.0,0.3959858489999999,0.71007964625,0.2012284924166666,1.0,0.0,0.0,0.0,0.3761574166666666,0.0,0.0,0.1630888605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Shooter,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,0.4357476634166666,0.3772522521666666,0.55,0.9717261666666668,0.285,0.086453512,0.5,0.0098398395833333,0.1917769650833333,0.4366550429166667,0.45833333325,0.3772522521666666,0.0282738333333333,0.285,0.0833333333333333,0.4904137599166667,0.7248681492500001,0.3895122058333333,0.6803556485,0.11083449325,0.42,0.0,0.0444444666666666,0.1047453333333333,0.2944444166666666,0.0743956713333333,0.0676634350833333,0.1608068840833333,0.828125,0.9666666666666668,0.0,0.086453512,4.960475e-05,0.0,0.0021136784166666,0.0098398395833333,0.0006050833333333,0.2494755,0.0,0.08712125,0.0456394032499999,0.0773020560833333,0.0,0.0,0.0,1.0,0.0
Shooter,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,0.46105919025,0.4549549549166667,0.6,1.0,0.3387036666666667,0.1122739558333333,0.5,0.1439258171666666,0.13272537275,0.6781659620833334,0.72222222225,0.4549549549166667,0.0,0.3387036666666667,0.0833333333333333,0.4155849645833333,1.0,0.7424893639166666,0.635267302,0.085665645,0.5233088333333333,0.7833333333333333,0.0,0.7192790833333333,0.2107843333333333,0.3491880555833333,0.2217382238333333,0.1030486329166666,0.71568625,0.71568625,0.1074073333333333,0.1122739558333333,0.0307582474166666,0.0004880108333333,0.1352928099166666,0.1439258171666666,0.01705725,0.2355555,0.1166666166666666,0.3964465833333333,0.1755328841666666,0.2621030139166667,0.084004923,0.0,0.0,1.0,0.0
Shooter,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,Heist!,0.4423676010833333,0.48873873875,0.6333333333333333,1.0,0.36,0.06143899975,0.25,0.03122989275,0.1496121387499999,0.4450077171666666,0.4444444443333333,0.48873873875,0.0,0.36,0.0,0.5711888331666667,1.0,0.6109083374166667,0.4093132665,0.125653459,0.8248725,1.0,0.0,0.9537036666666668,0.125,0.0164473610833333,0.0227958525,0.1315408184166666,0.0,0.2758285,0.1225633333333333,0.06143899975,0.06123439225,0.0030442505,0.0334425151666666,0.03122989275,0.0024221666666666,0.212963,0.0555553889166666,0.0448718333333333,0.0129437856666666,0.0189344063333333,0.0543501538333333,0.0,0.0,1.0,0.0
